cuisines,latitude,longitude,item
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,V29 Stir Fried Loofah
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,V30 Stir Fried Loofah with Egg
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,4 Grilled Lamb Skewer
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,4 Grilled Beef Skewer
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,4 Grilled Chicken Skewer
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,2 Grilled Squid Skewer
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Sizzling Seafood
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Sizzling Tendons
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Sizzling Beef with Black Pepper Sauce
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Sizzling Beef with Sweet and Sour Sauce
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L01 Lunch Stir Fried Fish Fillet with Black Bean Sauce
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L02 Lunch Stewed Fish Fillet with Spicy Sauce
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L03 Lunch Fried Fish Fillet with Special Sauce
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L04 Lunch Fried Fish Fillet with Chili Bean Sauce
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L05 Lunch Fried Shrimp with Cashew
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L06 Lunch Stir Fried Shrimp with Vegetable
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L07 Lunch Kong Pao Style Shrimp
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L09 Lunch Stewed Shrimp with Basil Sauce
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L10 Lunch Sweet and Sour Shrimp
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L11 Lunch Stir Fried Lamb with Scallion
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L12 Lunch Stir Fried Cumin Flavor Lamb
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L13 Lunch Stir Fried Beef with Onion
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L14 Lunch Mongolian Beef
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L15 Lunch Stir Fried Beef with Broccoli
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L16 Lunch Stir Fried Beef with Cashew Nuts
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L17 Lunch Stir Fried Beef with Pepper
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L18 Lunch Stewed Beef with Potato
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L19 Lunch Shredded Pork with Garlic Sauce
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L20 Lunch Shredded Pork with Bamboo Shoots
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L21 Lunch Twice Cooked Pork
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L22 Lunch Quick Fried Intestine Liver and Triple
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L23 Lunch Quick Fried Sauteed Intestine
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L24 Lunch Quick Fried Triple Pieces
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L25 Lunch Stewed Pork with Sour Cabbage
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L26 Lunch Stir Fried Diced Chicken with Spicy Sauce
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L27 Lunch Kung Pao Style Stir Fried Chicken
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L28 Lunch Stir Fried Diced Chicken with Cashew
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L29 Lunch Shredded Chicken with Pineapple
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L30 Lunch Shredded Chicken with Basil
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L31 Lunch Stir Fried Chicken with Broccoli
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L32 Lunch Sweet and Sour Chicken
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L33 Lunch Orange Chicken
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L34 Lunch Sesame Chicken
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L35 Lunch General Tso39s Chicken
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L36 Lunch Ma Po Spicy Tofu
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L37 Lunch Stewed Tofu with Spicy Sauce
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L38 Lunch Homemade Style Stewed Tofu
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L39 Lunch Braised Tofu with Brown Sauce
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L40 Lunch Stewed Eggplant with Brown Sauce
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L41 Lunch Deep Fried Sauteed String Bean
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L42 Lunch Stir Fried Sliced Potato with Pepper
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L43 Stir Fried Eggplant Potato and Pepper
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,L44 Fried Rice
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Wildberry Lemonade
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Sizzling Seafood
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Sizzling Tendons
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Wildberry Colada
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Mixed Cucumber Cilantro Salad
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Crispy Shrimp (6)
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Soy Bean Soup
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Smoked Pig Intestines Combination
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Wang Lao Kat (herbal Ice Tea)
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Beef Roll
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Colorful Wide Noodle
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Homemade Style Stewed Tofu
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Lemon Ice
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Homemade Leeches Ice Tea
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Scallion Pancake
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Crispy Sweet Potato
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Die Coke
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Combination Fried Rice
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Mango Smoothies
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Iron Pot Stewed Fish
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Homemade Syrup of Plum
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Family Package A
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Pork Pot Sticker (6)
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Whole Fish With Special Pepper Sauce
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Avocado Smoothies
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Braised Sliced Pork Leg
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Freeze Willy
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Crab Rangoon (6)
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Beef Fried Rice
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Soya Tufo
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Sweet Tart
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Sesame Chicken
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Mongolian Beef
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Sesame Ball
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Mango Frosty
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Mango Colada
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Chicken Fried Cake
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Homestyle Thin Pancake
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Fried Calamari (6)
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Chicken Fried Noodle
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Iron Pot Stewed Pork
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Family Package B
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Milk Bun
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Beef Fried Cake
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Mango Sunrise
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Homemade Hand Pancake
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Homestyle Fried Dough
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Funky Monkey
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Spicy Pork Ear
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Preserved Egg Tofu
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Sea Cucumber With Onion Ginger Sauce
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Wonton Soup
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Tasty Stewed Tofu
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Vegetable Fried Cake
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Homemade Stewed Vegetable
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Chicken Fried Rice
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Vegetable Egg Roll (2)
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Home Style Cumin Flavor Lamb Kidney
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Homestyle Steam Soup Bun
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Shrimp Fried Noodle
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Salty Fish Pancake
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Thai Letters Wraps
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Boiled Cabbage Pork Dumpling (12)
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Wildberry Smoothies
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Grilled Lamb Skewer (1)
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Homestyle Wonton Soup
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Seafood Soup Noodle
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Orange Chicken
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Dry Stewed Whole Fish
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Cappuccino Smoothies
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Spicy Cold Noodle
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Fanta
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Pork Fried Rice
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Pepsi
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Home Style Stewed Meat Veggies
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Beef Fried Noodle
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Braised Pork Tendons W.brown Sauce
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Roasted Prawns
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Chicken Corn Soup
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Vegetable Fried Noodle
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Red Chili Beef Tendon
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Orange Beef
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Watermelon Smoothies
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,House Special Vegetables Soup
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,West Lake Beef Soup
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Smoked Pork Roll
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Homemade Gourd Ice Tea
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Whole Fish With Chili Pepper Sauce
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Shrimp Fried Rice
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Shrimp Cucumber Salad
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Stewed Lamb Bone With White Gourd
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Frozen Pork Skin
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Flavored Spicy Bean Curd
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Pork Fried Cake
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Cabbage Tofu Meat Ball Soup
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Strawberry Smoothies
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Chilled Baby Octopus
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Stewed Combination Seafood
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Sesame Beef
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Iron Pot Stewed Lamb
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Jelly Fish Cucumber Salad
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Grilled Chicken Skewer (1)
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Coke
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Braised Sliced Beef
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Home Style Stewed
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Funky Monkey
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Sizzling Seafood
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Braised Pork Tendons W.brown Sauce
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Smoked Pig Intestines Combination
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Wang Lao Kat (herbal Ice Tea)
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Colorful Wide Noodle
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Orange Beef
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Red Chili Beef Tendon
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Pork Pot Sticker (6)
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Boiled Cabbage Pork Dumpling (12)
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Die Coke
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Braised Sliced Pork Leg
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Combination Fried Rice
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Mango Smoothies
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Iron Pot Stewed Fish
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Whole Fish With Special Pepper Sauce
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Whole Fish With Chili Pepper Sauce
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Homemade Syrup of Plum
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Freeze Willy
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Crab Rangoon (6)
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Beef Fried Rice
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Mango Sunrise
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Cappuccino Smoothies
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Frozen Pork Skin
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Sesame Chicken
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Mango Frosty
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Mango Colada
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Avocado Smoothies
"Home Cooking Restaurants,Restaurants,Home Cooking",41.836174,-87.646179,Soy Bean Soup
